Cruise Number,Sample Date Local,Year,Vessel Name,Transect Name,Distance Offshore Nautical Miles,Station Depth Meters,Station Code,Start Time Local,Start Latitude Decimal Degrees North,Start Longitude Decimal Degrees West,Salmon Id Number,Common Name,Genus Species,Age Classbylength,Tagged Code,Tagged Description,Salmon Field Length Millimeters,Type Of Length,Length Description,Salmon Lab Length Millimeters,Salmon Lab Weight Grams,Stomach Condition Description,Prey Item Genus Species,Prey Item Common Name,Prey Item Life History Stage,Prey Item Count,Prey Item Weight Grams,Prey Item Condition Description,Record Number,Accessed Date,Source Url,Preferred Citation
52,2015-06-24 00:00:00,2015,Frosti,Grays Harbor,3,23,062415GH03,2015-06-24 07:53:00,47.01367,-124.2508,36155,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,183,FL (mm),Fork Length,180,64,Most to taxa,OSTEICHTHYES,BONY FISHES,Juvenile,6,.196,Most to taxa,Row 297 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-24 00:00:00,2015,Frosti,Grays Harbor,6,36,062415GH06,2015-06-24 10:10:00,47.0185,-124.3282,36166,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,230,FL (mm),Fork Length,223,144.3,Most to genus or taxa,SEBASTES,ROCKFISH,Juvenile,3,.764,Most to genus or taxa,Row 298 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-24 00:00:00,2015,Frosti,Grays Harbor,6,36,062415GH06,2015-06-24 10:10:00,47.0185,-124.3282,36167,Chinook salmon,Oncorhynchus tshawytscha,yearling,NO,NO TAG,220,FL (mm),Fork Length,217,121.3,Most to genus or taxa,FABIA SUBQUADRATA,GROOVED MUSSEL CRAB,Megalopa,2,.003,Most to genus or taxa,Row 299 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-24 00:00:00,2015,Frosti,Grays Harbor,6,36,062415GH06,2015-06-24 10:10:00,47.0185,-124.3282,36167,Chinook salmon,Oncorhynchus tshawytscha,yearling,NO,NO TAG,220,FL (mm),Fork Length,217,121.3,Most to genus or taxa,PAGURIDAE,PAGURIDAE,Megalopa,2,.015,Most to genus or taxa,Row 300 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-24 00:00:00,2015,Frosti,Grays Harbor,6,36,062415GH06,2015-06-24 10:10:00,47.0185,-124.3282,36167,Chinook salmon,Oncorhynchus tshawytscha,yearling,NO,NO TAG,220,FL (mm),Fork Length,217,121.3,Most to genus or taxa,ATYLUS TRIDENS,ATYLUS TRIDENS,Adult,31,.371,Most to genus or taxa,Row 301 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-24 00:00:00,2015,Frosti,Grays Harbor,6,36,062415GH06,2015-06-24 10:10:00,47.0185,-124.3282,36167,Chinook salmon,Oncorhynchus tshawytscha,yearling,NO,NO TAG,220,FL (mm),Fork Length,217,121.3,Most to genus or taxa,CANCER OREGONENSIS/PRODUCTUS,CANCER OREG/PROD,Megalopa,1,.007,Most to genus or taxa,Row 302 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-24 00:00:00,2015,Frosti,Grays Harbor,6,36,062415GH06,2015-06-24 10:10:00,47.0185,-124.3282,36168,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/PBT,Ad clipped & Parentage Based Tagging,160,FL (mm),Fork Length,157,36.9,Most to taxa,OSTEICHTHYES,BONY FISHES,Juvenile,1,.029,Most to taxa,Row 303 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-24 00:00:00,2015,Frosti,Grays Harbor,6,36,062415GH06B,2015-06-24 11:29:00,46.99333,-124.32,36180,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad,Ad clipped,155,FL (mm),Fork Length,151,38.2,Most to taxa,PORCELLANIDAE,PORCELLANIDAE,Megalopa,1,.002,Most to taxa,Row 304 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-24 00:00:00,2015,Frosti,Grays Harbor,6,36,062415GH06B,2015-06-24 11:29:00,46.99333,-124.32,36180,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad,Ad clipped,155,FL (mm),Fork Length,151,38.2,Most to taxa,OSTEICHTHYES,BONY FISHES,Juvenile,2,.03,Most to taxa,Row 305 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-24 00:00:00,2015,Frosti,Grays Harbor,10,53,062415GH10,2015-06-24 13:30:00,47.01317,-124.4213,36182,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad,Ad clipped,150,FL (mm),Fork Length,147,35.5,Totally digested,EMPTY STOMACH,EMPTY STOMACH,No Food,,0,Totally digested,Row 306 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-24 00:00:00,2015,Frosti,Grays Harbor,16,77,062415GH16,2015-06-24 16:35:00,47.01683,-124.5647,36188,Chinook salmon,Oncorhynchus tshawytscha,yearling,CWT/PBT,CWT & Parentage Based Tagging,165,FL (mm),Fork Length,162,44.8,Totally digested,UNIDENTIFIED,UNIDENTIFIED MATERIAL,Material,1,.015,Totally digested,Row 307 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-24 00:00:00,2015,Frosti,Grays Harbor,16,77,062415GH16,2015-06-24 16:35:00,47.01683,-124.5647,36189,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad,Ad clipped,196,FL (mm),Fork Length,191,88.2,Most to genus or taxa,SEBASTES,ROCKFISH,Juvenile,2,.777,Most to genus or taxa,Row 308 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36202,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,188,FL (mm),Fork Length,183,74.4,Most to taxa,OSTEICHTHYES,BONY FISHES,Juvenile,1,.051,Most to taxa,Row 309 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36203,Chinook salmon,Oncorhynchus tshawytscha,yearling,NO,NO TAG,215,FL (mm),Fork Length,209,110.3,Most to taxa,OSTEICHTHYES,BONY FISHES,Juvenile,1,.726,Most to taxa,Row 310 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36204,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad,Ad clipped,260,FL (mm),Fork Length,252,231,Some to taxa,OSTEICHTHYES,BONY FISHES,Material,1,.235,Some to taxa,Row 311 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36206,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad,Ad clipped,265,FL (mm),Fork Length,253,222.2,Most to genus or taxa,ENGRAULIS MORDAX,NORTHERN ANCHOVY,Juvenile,1,1.217,Most to genus or taxa,Row 312 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36206,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad,Ad clipped,265,FL (mm),Fork Length,253,222.2,Most to genus or taxa,ATYLUS TRIDENS,ATYLUS TRIDENS,Juvenile,9,.175,Most to genus or taxa,Row 313 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36207,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT/PIT,Ad clipped & CWT & PIT Tag,243,FL (mm),Fork Length,233,170.5,Most to taxa,DECAPODA,DECAPODA,Megalopa,1,.018,Most to taxa,Row 314 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36207,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT/PIT,Ad clipped & CWT & PIT Tag,243,FL (mm),Fork Length,233,170.5,Most to taxa,OSTEICHTHYES,BONY FISHES,Juvenile,1,.299,Most to taxa,Row 315 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36210,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,220,FL (mm),Fork Length,210,135.9,Most to taxa,CANCER OREGONENSIS/PRODUCTUS,CANCER OREG/PROD,Megalopa,4,.03,Most to taxa,Row 316 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36210,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,220,FL (mm),Fork Length,210,135.9,Most to taxa,PINNOTHERIDAE,PEA CRABS,Megalopa,8,.022,Most to taxa,Row 317 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36211,Chinook salmon,Oncorhynchus tshawytscha,yearling,CWT,CWT,240,FL (mm),Fork Length,234,180.9,Most to genus or taxa,ATYLUS TRIDENS,ATYLUS TRIDENS,Adult,6,.097,Most to genus or taxa,Row 318 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36211,Chinook salmon,Oncorhynchus tshawytscha,yearling,CWT,CWT,240,FL (mm),Fork Length,234,180.9,Most to genus or taxa,SEBASTES,ROCKFISH,Juvenile,1,.375,Most to genus or taxa,Row 319 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36212,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad,Ad clipped,263,FL (mm),Fork Length,254,221.5,Most to taxa,CEPHALOPODA,CEPHALOPODA,Juvenile,1,.17,Most to taxa,Row 320 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36212,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad,Ad clipped,263,FL (mm),Fork Length,254,221.5,Most to taxa,OSTEICHTHYES,BONY FISHES,Juvenile,1,.33,Most to taxa,Row 321 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36213,Chinook salmon,Oncorhynchus tshawytscha,yearling,NO,NO TAG,238,FL (mm),Fork Length,234,153,Most to genus or taxa,ATYLUS TRIDENS,ATYLUS TRIDENS,Juvenile,22,.429,Most to genus or taxa,Row 322 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36213,Chinook salmon,Oncorhynchus tshawytscha,yearling,NO,NO TAG,238,FL (mm),Fork Length,234,153,Most to genus or taxa,SEBASTES,ROCKFISH,Juvenile,1,.106,Most to genus or taxa,Row 323 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36214,Chinook salmon,Oncorhynchus tshawytscha,yearling,CWT/PIT,CWT & PIT Tag,205,FL (mm),Fork Length,198,99,Most to genus or taxa,EUPHAUSIA PACIFICA,EUPHAUSIA PACIFICA,Adult,1,.055,Most to genus or taxa,Row 324 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36214,Chinook salmon,Oncorhynchus tshawytscha,yearling,CWT/PIT,CWT & PIT Tag,205,FL (mm),Fork Length,198,99,Most to genus or taxa,PINNOTHERIDAE,PEA CRABS,Megalopa,1,.021,Most to genus or taxa,Row 325 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36214,Chinook salmon,Oncorhynchus tshawytscha,yearling,CWT/PIT,CWT & PIT Tag,205,FL (mm),Fork Length,198,99,Most to genus or taxa,SEBASTES,ROCKFISH,Juvenile,1,.483,Most to genus or taxa,Row 326 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36214,Chinook salmon,Oncorhynchus tshawytscha,yearling,CWT/PIT,CWT & PIT Tag,205,FL (mm),Fork Length,198,99,Most to genus or taxa,TEUTHIDA,SQUIDS,Juvenile,1,.414,Most to genus or taxa,Row 327 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36215,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,251,FL (mm),Fork Length,244,210.4,Most to genus or taxa,ATYLUS TRIDENS,ATYLUS TRIDENS,Juvenile,4,.08,Most to genus or taxa,Row 328 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,31,062515WB05,2015-06-25 07:44:00,46.67717,-124.1878,36216,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad,Ad clipped,266,FL (mm),Fork Length,258,229.5,Most to taxa,PINNOTHERIDAE,PEA CRABS,Megalopa,3,.028,Most to taxa,Row 329 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
